PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
11,05/10/2024,10:08:44 AM,1,3,Cierra Harrison,harrici10,Right,Missouri,Raigan Kramer,kramera10,Left,Arkansas,Windup,5,Bottom,0,1,1,Riseball,,StrikeSwinging,,,,,,,64.96115776873458,7.981335937254177,-1.333223451447235,1246.1669403076173,50.19058128004073,7:45,1.0756875199197722,1.2838378157383408,6.0000001920000035,-30.999559116409557,-1.0484449731217147,-2.324851949335529,3.500364479134215,0.2590479522609764,59.344649009665936,-0.6041915971822641,-1.9806513917066115,0.3938927738550903,,,,,,,,,,,,2.228600616653917,-4.041451673097208,-1.5608260784699832,49.99999999999998,-1.0320820681640772,1.9173945549952818,-96.83999510577326,18.066978839405788,2.0633617344504405,18.64957594773271,-35.915849113283564,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,9ce04e16-2cee-4bd9-94e4-f2de69e6b04c,65.05902828167343,1.0709542329827861,1.286041923329699,8.06251248353906,-1.3725285438042834,59.409586439102554,3.5042058263367997,0.2574968739631031,-0.5215443342817219,-2.013569135412721,0.39381506704019825,-2.075797819665808,-2.353451504621934,-71.12068558118774,,403.2294895194135,-1179.1259567567674,32.35758199618712,0.20716488452000353,-0.9462022451548098,0.24856391911500533,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
12,05/10/2024,10:09:04 AM,1,4,Cierra Harrison,harrici10,Right,Missouri,Raigan Kramer,kramera10,Left,Arkansas,Windup,5,Bottom,0,1,2,Riseball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,64.80123845131668,7.427545606224883,-0.5601461441984698,1250.868745349702,54.127913771022726,7:45,0.9077630549008378,1.3070593102958619,6.0000001920000035,-31.0951536300696,-1.0899994048803485,-2.773210998942162,2.9718833704458434,0.7268484946885815,59.283536827039086,-1.19616076136946,-1.3328379835093578,0.3942479593893429,,,,,,,,,,,,3.020852355372499,-3.8885679949917265,-1.4059067945573385,49.99999999999999,-1.0738341712361725,0.5449463767319573,-96.74763345828813,17.10869413877855,2.791820882259145,18.600248268417438,-35.76779865195321,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,7a280a86-59ea-46c7-ac21-406eab0da3b2,64.8962858270367,0.9030422512774797,1.309071044026947,7.509596545047572,-0.5963469573427992,59.34659117290441,2.975766812744747,0.7254191309420082,-1.1125294840802966,-1.3632071930959229,0.3941714625452629,-2.543740266361181,-2.399352276523086,-70.21263162828583,,423.4571865461286,-1177.0117370932096,33.85304718184031,0.19837128871666498,-0.9409554291518857,0.2743204552389052,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
13,05/10/2024,10:09:33 AM,2,1,Cierra Harrison,harrici10,Right,Missouri,Spencer Prigge,priggsp10,Left,Arkansas,Windup,5,Bottom,1,0,0,Riseball,,BallCalled,,,,,,,65.34517108263147,8.256704776769414,-0.9212005763818,1181.1011021205356,45.54717514102761,7:30,0.9938969184747101,0.8676427973126012,6.0000001920000035,-30.810419923099857,-1.1842882479516845,-1.8190237151103257,3.60876022238359,0.14189000592821055,59.65626612894553,-0.27092207827233145,-1.4279200439984454,0.3917499924872936,,,,,,,,,,,,1.787526728821188,-4.289643996042415,-1.0569331836101932,50.0,-1.1750024996711725,1.3006986128074516,-97.35326751917226,18.612138262356844,1.673118536593833,18.803322335550043,-36.18914081202046,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,2e1983b3-a482-4bde-a9ca-72fcec5c9591,65.44352402514217,0.9893249725778458,0.8699021407741755,8.33644845090471,-0.9620447569911881,59.72238843615587,3.6125790882272963,0.14025306375354968,-0.18882213635416634,-1.4626442379244131,0.3916730732957544,-1.5602337784947715,-2.465761480971345,-72.26760557021603,,359.72988350179764,-1124.9863218484602,30.457162630357608,0.21329813853609575,-0.9524894353486525,0.21741154441804997,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
14,05/10/2024,10:09:53 AM,2,2,Cierra Harrison,harrici10,Right,Missouri,Spencer Prigge,priggsp10,Left,Arkansas,Windup,5,Bottom,1,1,0,Screwball,,Foul,,,,,,,65.83330740223755,6.158805627087443,-0.3472521239619934,1219.526120140439,56.425467046717614,8:00,0.9974061620705004,1.281320486281221,6.0000001920000035,-29.826161750395833,-0.9056137950452019,-2.923549403882892,2.365155375293219,0.821271458077737,60.40564815768074,-2.129145727003834,-1.1619650523586842,0.3870568706778508,,,,,,,,,,,,3.2698515355176077,-3.2258639287886703,-1.3308645470859897,50.00000000000003,-0.6825652700812703,0.16683638095022926,-98.55461245597782,15.026738250762936,3.1353024064127166,19.32762578923434,-35.26717440491936,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,01aa2503-94c6-4d4c-b8c1-2510c6994edc,65.92775747480007,0.9928637306702963,1.2831440688366382,6.237700332574225,-0.3799053466169976,60.46834551416826,2.3688135482358845,0.8200091251223159,-2.0499726056905216,-1.1889337587829685,0.38698145182006033,-2.7163657258620506,-2.1708324560817873,-70.89521067777308,,399.1470882464429,-1152.3565245396837,32.72968751177528,0.1810021350431514,-0.9449215605213769,0.2726929987580662,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
15,05/10/2024,10:10:18 AM,2,3,Cierra Harrison,harrici10,Right,Missouri,Spencer Prigge,priggsp10,Left,Arkansas,Windup,5,Bottom,1,1,1,Screwball,,InPlay,,LineDrive,Out,1,0,,65.9320271369129,6.139475376685776,-1.064774119568789,1175.9107376901725,44.63300369890663,7:30,0.9768318760982134,1.2039606194397714,6.0000001920000035,-30.126646590350198,-1.284527289099497,-2.281744803009115,2.307946285325548,0.35014175413241583,60.504532088358474,-2.2310158782826175,-1.7003936058484732,0.3865316911754353,74.20669661455902,17.66923566739364,23.89986107048311,1041.3602986653646,51.15939346325218,97.37924033814438,17.840338102639496,179.30889170561528,,30.55612528992472,2.1444329522885632,2.2725074671278804,-3.660198427479589,-1.4210217788794244,49.99999999999997,-0.7018697351624194,1.4978633226908284,-98.6921116194464,15.05967133991061,2.1849302550352543,19.39145686040512,-35.69319238280674,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,2d70f61d-28c7-4634-9302-7ffa331b5232,66.02509704071835,0.972225048154666,1.2060094835749782,6.219308083628996,-1.1013666056334748,60.566101021750626,2.311662457941986,0.3487022628867925,-2.150793456413302,-1.7310792379014448,0.38645804011016305,-2.0498417124151307,-2.5529126690409405,-71.52802555230423,,372.57643603127684,-1115.3263479041807,31.684074657156742,0.2254706782845203,-0.9484787511125232,0.22260061078520546,28.645770254546495,64.64327794721142,22.52332757850212,-0.45113265317242557,1.5791239024761297,2.2870644550972545,91.15743922422654,154.40854872311155,23.653383969228358,-0.7668600246274322,0.15036955144701025,0.44915919048716174,0.3715879716475211,-0.812513631225839,,,1.0,0,1.0,42.14251525529524,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
16,05/10/2024,10:10:53 AM,3,1,Cierra Harrison,harrici10,Right,Missouri,Reagan Johnson,johnsre12,Left,Arkansas,Windup,5,Bottom,2,0,0,Screwball,,StrikeCalled,,,,,,,66.06930122146507,5.637092228590132,-0.34702657892822764,1205.753665500217,47.52432996252168,7:30,1.0425487187578595,1.060181239084104,6.0000001920000035,-29.756006066437052,-1.0959065599908655,-2.283905787752093,2.0875195205836534,0.6535764194078341,60.69857415965843,-2.6360165206731803,-0.9835142468059601,0.3853100789015552,,,,,,,,,,,,2.527805758568856,-3.2609287891932768,-1.115907328103651,49.99999999999997,-0.5182533576673939,0.261808812248432,-99.00073224394909,14.173329893248638,2.4458152077332986,19.50114204185981,-35.32920863922556,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,c3521785-eb47-4cb3-b1fe-987ac775e8d9,66.16206072302126,1.0380561773182975,1.0622323099324018,5.715262087722908,-0.3837340665709225,60.7603526141521,2.091159025196983,0.6521339836823011,-2.5573145278645293,-1.0143371746373688,0.38523580574435656,-2.051291092366929,-2.348228178338314,-73.1637116505936,,349.2321373445368,-1154.0705420869972,28.963804741962356,0.1955859322467233,-0.9571362502209118,0.21362664070811083,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
17,05/10/2024,10:11:12 AM,3,2,Cierra Harrison,harrici10,Right,Missouri,Reagan Johnson,johnsre12,Left,Arkansas,Windup,5,Bottom,2,0,1,Riseball,,InPlay,,GroundBall,Out,1,0,,65.14807617321175,7.1023347215882495,-0.7301465943956442,1297.3681593674878,63.49411764907068,8:00,0.9356566230141861,1.0406799447025992,6.0000001920000035,-29.712102279997374,-0.05958813770120841,-2.3107107399582922,2.909195081109782,0.3930482658583948,59.62729709170994,-1.1420378679248826,-1.3740166708968384,0.39192438297989174,64.51453155959801,-24.36578390975438,-22.66058452921247,,43.12179497117309,-101.19540897589756,30.600093198653163,9.506135883041562,,-17.801331002065062,0.06492082332779114,2.4236973022564223,-2.584520460389964,-1.1822476930107215,49.999999999999964,-0.958156519518163,0.9045180545717305,-97.33952275252668,16.449614558076153,2.266619249545302,18.87810352390191,-34.59106916221101,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,81d24f12-4a52-4631-89f0-d9554d5695a8,65.24883736313065,0.9313104070675758,1.042878261564246,7.176631004188101,-0.7690730555917291,59.695364622175326,2.9126892976290004,0.3915406150999487,-1.0660442407211168,-1.4063276996360377,0.3918422019932561,-2.064011786419547,-1.3226589893576406,-74.86111183477718,,338.82031714301155,-1252.3437761380428,26.11597291767961,0.11655289468960481,-0.9652956002470447,0.23370885067359204,-22.641714856542535,54.23152395650963,-26.616148107190675,-0.5955229683257212,3.9231516716047117,2.781342792982073,-2.9061913667255648,9.05100387619076,,,,,,,,,1.0,0,,34.5438199111251,high,high,,,37.125001188,Julia Crenshaw,crensju10,Missouri,2022-11
18,05/10/2024,10:13:38 AM,1,1,Robyn Herron,herroro10,Left,Arkansas,Julia Crenshaw,crensju10,Right,Missouri,Windup,6,Top,0,0,0,Screwball,,StrikeCalled,,,,,,,65.11505268728959,6.378740839127126,-1.320316210139327,1409.6759429931644,276.6591590292803,3:15,1.2268030567179795,-0.7352769401572007,6.0000001920000035,-29.191177094107555,0.4041563557241581,5.030882074328607,2.7871809860816965,-1.1390404678778512,59.69366103980965,-1.727932898234271,0.0815230911955608,0.3915463151740668,,,,,,,,,,,,-6.300438706719181,-1.7789337822234923,0.3894979321615291,49.99999999999997,-0.4974353036648386,2.9774358344127534,-97.40787618062366,15.141925976649565,-5.9033476138776,18.835175289249843,-33.84086438848918,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,26581813-7d4d-4756-b35e-ee7aed282882,65.2121938953545,1.222486921329813,-0.7363220577161335,6.454205798169153,-1.3014038823366478,59.759907795443226,2.790725853125647,-1.1383565021641304,-1.6506817159775642,0.09618257206668124,0.3914660639590688,4.910116708741215,-0.854192391686017,64.85352504454403,,599.0189804757764,1276.0730877514143,42.49338179127039,0.0492765009497783,0.9052244199059883,-0.4220670279233068,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
19,05/10/2024,10:13:57 AM,1,2,Robyn Herron,herroro10,Left,Arkansas,Julia Crenshaw,crensju10,Right,Missouri,Windup,6,Top,0,0,1,Fastball,,StrikeCalled,,,,,,,66.22768327918345,5.547590605854923,0.02817277153412355,1412.9541503906248,284.0528671331549,3:30,1.1110468252422485,-0.5802041791368007,6.0000001920000035,-28.290072907307646,0.22943513348219824,3.7663360437145927,2.2217997788561394,-0.24878476455933388,60.82821345997344,-2.3193727145877996,1.0779364900919173,0.38436385214142543,,,,,,,,,,,,-4.35984748364985,-1.696727360002423,0.549843967540892,50.0,-0.4150655058688795,0.5095800726096336,-99.26146870672923,13.835228920299405,-4.239298649845919,19.650971604471,-33.82386280386819,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,a4c4fc53-c9d4-4618-934b-3ff1b53d90ee,66.32481760179918,1.1069633868867144,-0.5817067065745117,5.619498658393708,0.05538007724603948,60.89558023347967,2.2251996773318576,-0.24774508634215622,-2.245316773228939,1.10026240408901,0.38428543946697624,3.593366149533086,-0.9898322253269127,70.90578637786933,,462.2090307269166,1335.2161783848248,32.712245517601154,0.07943092255115952,0.9449819571397214,-0.31733236397041725,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
20,05/10/2024,10:14:15 AM,1,3,Robyn Herron,herroro10,Left,Arkansas,Julia Crenshaw,crensju10,Right,Missouri,Windup,6,Top,0,0,2,Riseball,,BallCalled,,,,,,,66.00214555379176,7.333822886953246,-1.4378267575720824,1290.434368896484,277.22040223031235,3:15,1.205448610214242,-1.019264203082522,6.0000001920000035,-28.613695375624403,0.3086312286155213,4.694688989950173,3.4181914012995493,-1.524322156894089,60.36165506880085,-0.5977556828303402,-0.12978363303053267,0.38706877272911144,,,,,,,,,,,,-5.95133450050313,-2.2283605766563364,0.6503380490458465,49.99999999999999,-0.7310434995820145,3.164503781187319,-98.53092929495149,16.89905458202832,-5.705981549562662,19.26173058210001,-34.31054255830712,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,dc7d604a-ac6f-4f66-b864-fe14706b3c01,66.10307585699077,1.2012482083515381,-1.0202549070676632,7.4069828153207125,-1.419885716483649,60.43183959865943,3.4216904700986985,-1.5236644631829102,-0.5218428694035029,-0.11578972803035711,0.3869877605693459,4.580209974728717,-0.9159727315735133,64.46470052782239,,556.2637773485766,1164.3845887159277,43.10670815628275,0.05417931441049559,0.90231988296441,-0.42764872348354094,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
21,05/10/2024,10:14:33 AM,1,4,Robyn Herron,herroro10,Left,Arkansas,Julia Crenshaw,crensju10,Right,Missouri,Windup,6,Top,0,1,2,Riseball,,BallCalled,,,,,,,66.442582517026,8.287000491209726,0.408834103847705,1325.9614746093748,284.98183258448154,3:30,1.2255292074502544,-0.5189365329915773,6.0000001920000035,-28.803338780255395,-0.13339065931296545,4.738689445390961,4.026392087156252,0.13075546218087658,60.63367804555632,0.3158436635022277,1.7293184569893763,0.3853762762376765,,,,,,,,,,,,-5.353526042815853,-3.1016766586519284,0.5646494415564942,49.999999999999986,-0.9303596244975544,-0.005819427437448061,-99.00756810454246,18.679921655668867,-5.1782216422951794,19.569479034909833,-35.17415999412745,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,3b41b70f-f7f4-4123-8f40-51af29284905,66.545878368847,1.2210439391406442,-0.519942357605334,8.363552574026297,0.42680483071692144,60.70354317552457,4.029937663367746,0.1313919272822061,0.39318863140300486,1.742963168691385,0.38529682770053275,4.623991456013582,-1.3884359014242251,62.816919800834775,,605.7459393556524,1179.510783800812,45.68352481991256,0.11809773866609515,0.8895513228604874,-0.4413064333534142,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
22,05/10/2024,10:14:51 AM,1,5,Robyn Herron,herroro10,Left,Arkansas,Julia Crenshaw,crensju10,Right,Missouri,Windup,6,Top,0,2,2,Riseball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,66.3522289867308,7.656601199757049,-0.10916402754866673,1325.0313644409175,283.716544177676,3:30,1.2686404849346282,-0.9253144155544306,6.0000001920000035,-28.869094126617583,-0.21447292380442207,5.3474785003117455,3.663308498375466,-0.5477253461557346,60.6442548976944,-0.3446465157832314,1.3811798213306905,0.38527325163085924,,,,,,,,,,,,-6.242765120790144,-2.9643048234641687,0.8486870769103209,50.0,-0.7434537864065817,0.9796215362474268,-99.02390843133927,17.58228526588632,-6.0415128344556965,19.54803901218161,-35.04279208867019,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,aaf86efc-0972-4e0a-bda8-953d4b44b8a9,66.45105290438507,1.2642253010626383,-0.9260303831616111,7.7336101975847535,-0.09611592477215747,60.712304442707044,3.6669874015359,-0.5472693680804699,-0.2653812167225496,1.3907833090117354,0.3851961294662047,5.263958222172449,-1.465509356872544,60.49829419020042,,652.5109850474084,1153.2291754654061,49.244946388324045,0.11676896258725022,0.8703410397775743,-0.47840514614204177,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
23,05/10/2024,10:15:17 AM,2,1,Robyn Herron,herroro10,Left,Arkansas,Kara Daly,daly-ka10,Right,Missouri,Windup,6,Top,1,0,0,Dropball,,BallCalled,,,,,,,66.95586247650292,3.7544562594772732,-1.320708850939439,1348.6268378363716,275.0425737665271,3:15,1.1844260375797684,-0.7382468967946362,6.0000001920000035,-27.199750260548814,0.5663955783755661,4.540221598932126,1.2616398299729283,-1.1831436343129973,61.734597043334226,-3.814229731270117,-0.05555901225687543,0.37925326003882165,,,,,,,,,,,,-5.731721797733214,-0.6636621228614354,0.39716674294625287,50.00000000000001,0.07423140050556538,3.0010033912784646,-100.5716523811854,10.689238463049223,-5.724307430361757,20.096510566091478,-32.83685321730112,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,0d96ca0b-f9d2-49bf-9a6b-5e91e14c899f,67.05046497647004,1.1804271908687216,-0.7393178106037087,3.824026280518359,-1.3015440644101515,61.80028984700606,1.264937474082872,-1.1824318465166967,-3.7434411752442958,-0.0404829696983263,0.37917504184398215,4.418210562003604,-0.6070730866119263,68.91748578852734,,485.11733568277793,1258.3542896786157,35.97120582748162,0.031617230743623485,0.9330633607272848,-0.35831985095499413,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
24,05/10/2024,10:15:34 AM,2,2,Robyn Herron,herroro10,Left,Arkansas,Kara Daly,daly-ka10,Right,Missouri,Windup,6,Top,1,1,0,Curveball,,InPlay,,FlyBall,Single,0,0,,65.6658613290175,6.188759592708135,0.7534161591339578,1387.7672302246092,291.94859818901864,3:45,1.088342772663971,-0.3124866073583421,6.0000001920000035,-29.50755777378019,-0.42145497063540915,4.2039333632318545,2.501792927317236,0.5074183071145743,60.23865885470414,-2.010702064749574,1.9247112799612565,0.38816313771945415,49.670959515900044,31.44782138827356,9.767273160169939,1660.2116699218752,25.77761019890553,106.9369665303417,19.7412114051572,141.0862158955403,,14.613734533107046,2.750790376530836,-4.611126763212852,-2.6851095177508535,0.44085200107799244,49.99999999999998,-0.5952916995739489,-0.6756136022913797,-98.30257197169496,14.991930613457907,-4.3963434534731585,19.307735001561362,-34.73408843472542,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,b467fa1e-3fb7-46d1-ba5d-d7ce0ad8b88e,65.7610525002788,1.0837922321076146,-0.31391240379577035,6.267535147134654,0.7789411249466094,60.30222366644463,2.5054279593514956,0.5083718825285164,-1.9315332548455222,1.9451793637477026,0.38808683190410814,4.041557208089871,-1.7014231753904814,67.23288597076971,,537.0470341650547,1279.6399370056415,38.69863925797801,0.14464569862113963,0.9220854255209159,-0.35893744568143643,7.188787639694394,41.76084424726494,25.914425312115966,-0.4608439619488412,2.1834688006330385,2.7647693634512986,35.59623896936425,136.52189599825712,15.063584264655246,12.56389906415986,0.40603769710410864,0.8562728381120047,0.07495994917631343,-0.511055606300427,,,1.0,0,1.0,23.029197519002985,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
25,05/10/2024,10:16:09 AM,3,1,Robyn Herron,herroro10,Left,Arkansas,Claire Cahalan,cahalcl10,Left,Missouri,Windup,6,Top,1,0,0,Dropball,,StrikeCalled,,,,,,,65.7979859082818,5.048216445716833,-0.4901955584652577,1366.662523057726,279.46861024125013,3:15,1.0083481169768864,-0.9415208166543125,6.0000001920000035,-28.51325816427519,0.33385920593397245,4.915305765121985,1.7867151407308097,-0.8374230370094089,60.50707717941063,-2.8837442712792885,0.8798573658855962,0.3865651808843335,,,,,,,,,,,,-5.875659587867613,-1.3967632726433297,0.7834783937152363,50.00000000000002,-0.40681873463949225,1.5689890513611418,-98.69198000729848,12.921822649228739,-5.648292395569237,19.41451034091173,-33.51676307259681,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,818d7a16-5aab-4c3b-ad10-f43cb33ac7e8,65.89187985277134,1.0041610139312156,-0.9425327963897551,5.121846140942075,-0.4718413482278359,60.57211989296061,1.790252278347966,-0.8367385896812038,-2.8078383251613794,0.8943258117318617,0.38648709432433476,4.79838692509803,-0.9010394242357339,66.02928878600987,,555.2334216867082,1248.7923363684529,40.62695891041536,0.06683428878884995,0.9137532604424139,-0.40073452168854434,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
26,05/10/2024,10:16:29 AM,3,2,Robyn Herron,herroro10,Left,Arkansas,Claire Cahalan,cahalcl10,Left,Missouri,Windup,6,Top,1,0,1,Riseball,,Foul,,,,,,,65.623276691659,6.089645217473573,-0.15778686467525913,1280.032846069336,285.35155025023073,3:30,1.0752588919587354,-0.6489021190328901,6.0000001920000035,-29.339544192641835,-0.23771743359865383,5.128504627241055,2.4399043132174305,-0.3198641534454021,60.21240142386876,-2.064223503283411,1.271562463814098,0.38826804409759624,,,,,,,,,,,,-6.005843259426499,-2.4303000295752057,0.5634807658497722,50.00000000000001,-0.5841758740110138,1.0233183292948866,-98.25869100758622,14.789140022877259,-5.722904781193187,19.2431931950321,-34.48985688535966,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,9d2fe817-f463-430e-a36c-08d65c6e52fe,65.71829634211024,1.0706415970034844,-0.6498199678950831,6.168846859430916,-0.14154295920291396,60.27504719592573,2.4435134934225675,-0.31929594197359135,-1.9857043792560902,1.2837000213983671,0.3881911452223943,5.024852644863276,-1.5147478760325341,62.75424093794374,,586.0094072168007,1138.01452612424,45.780810157824504,0.1212004721562978,0.8890510346033704,-0.4414733326258418,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
27,05/10/2024,10:16:50 AM,3,3,Robyn Herron,herroro10,Left,Arkansas,Claire Cahalan,cahalcl10,Left,Missouri,Windup,6,Top,1,0,2,Riseball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,66.18015077509203,6.554937445611113,-0.9932703952348149,1349.7570007324218,283.6652348515391,3:30,1.2076636946889894,-0.6808641624311261,6.0000001920000035,-28.78620160837384,-0.12243541581242212,4.335671475581389,2.9125677000617927,-0.9386541366409878,60.64778771786236,-1.437534708450146,0.21495176954024262,0.38533472581409034,,,,,,,,,,,,-5.3790244958625,-2.4522845313003008,0.41538248013124457,49.999999999999964,-0.5525694112821331,2.357392128788941,-98.9781030148207,15.633169016328408,-5.203805774197635,19.447357569465517,-34.546452316973216,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,83be6b20-aa54-4180-b00a-000f2a2b7c8b,66.27844748700157,1.2032603335691283,-0.6821237713885834,6.630700094673871,-0.9708551651901081,60.714573509820156,2.916119400422126,-0.9378189050232469,-1.3607005085189472,0.23272301565821815,0.3852556711752023,4.193122718473084,-1.3566965856912458,66.8913361059539,,529.7474876495191,1241.45542020453,39.24761919086628,0.0927219505710202,0.919762164249473,-0.3813662296237448,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
28,05/10/2024,10:17:15 AM,4,1,Robyn Herron,herroro10,Left,Arkansas,Kayley Lenger,lengeka10,Right,Missouri,Windup,6,Top,2,0,0,Dropball,,BallCalled,,,,,,,66.32528475294649,4.021743519483796,-1.2926011112499904,1379.989868164062,283.52599643087046,3:30,1.1102167680643065,-0.8549573716474443,6.0000001920000035,-28.452895242223388,-0.1395554585486387,4.739288224485657,1.250368856332088,-1.2657385781209147,61.14158008523511,-3.8944857023185793,0.028029175256001952,0.3829720441388099,,,,,,,,,,,,-5.952699252263547,-1.5766782204841387,0.5182552240732711,50.0,-0.07254469380255131,2.952577285401787,-99.59338429229683,11.23869490931724,-5.830094399111231,19.70278436628516,-33.7182537315311,Arkansas,Missouri,,Softball,,b07327ee-eebc-4cab-90ba-1772f35de3e4,24d0f3a0-0faf-4c86-aff6-5862edb62f9e,66.41695082738251,1.10578494013966,-0.8561102680879307,4.098238770516637,-1.2722259622308296,61.202313301655025,1.253825294568564,-1.2650069551993748,-3.819176174459991,0.04378731260685232,0.3828965826601396,4.609445736389326,-1.3695933898379236,67.60579467690414,,525.7442062084348,1275.917342884612,38.09768595677333,0.08910535444228083,0.9245845729158083,-0.3704100475632484,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.125001188,Kennedy Miller,milleke13,Arkansas,2022-11
